timestamp,month,hour,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season,cnt
19/11/2015 16:00,11,16,11,11,82,10,3,0,0,2,1285
19/11/2015 17:00,11,17,11,11,79.5,15,2,0,0,2,2723
19/11/2015 18:00,11,18,11,11,79.5,18,2,0,0,2,2656
19/11/2015 19:00,11,19,11,11,77,20,1,0,0,2,1523
19/11/2015 20:00,11,20,10.5,9.5,82.5,19.5,2,0,0,2,988
19/11/2015 21:00,11,21,10,8,88,17,2,0,0,2,777
19/11/2015 22:00,11,22,10,8,82,17,2,0,0,2,569
19/11/2015 23:00,11,23,10,8,82,18,2,0,0,2,532
20/11/2015 0:00,11,0,10,8,82,16,2,0,0,2,279
20/11/2015 1:00,11,1,10,8,82,17,2,0,0,2,149
20/11/2015 2:00,11,2,10,8,79,18,2,0,0,2,130
20/11/2015 3:00,11,3,10,8,79,16,2,0,0,2,73
20/11/2015 4:00,11,4,10,7.5,71,19.5,2,0,0,2,46
20/11/2015 5:00,11,5,10,8,69,17,2,0,0,2,108
20/11/2015 6:00,11,6,10,8,64.5,19,2,0,0,2,568
20/11/2015 7:00,11,7,9.5,7.5,69,16,2,0,0,2,1794
20/11/2015 8:00,11,8,10,8,62,16,2,0,0,2,3996
20/11/2015 9:00,11,9,10,8,64.5,18,2,0,0,2,2114
20/11/2015 10:00,11,10,10,7.5,62,21.5,2,0,0,2,1016
20/11/2015 11:00,11,11,10,7,62,22,2,0,0,2,943
20/11/2015 12:00,11,12,10,7,60,26,2,0,0,2,1247
20/11/2015 13:00,11,13,10,7,60,26,2,0,0,2,1303
20/11/2015 14:00,11,14,10,7,56,24,7,0,0,2,1068
20/11/2015 15:00,11,15,9,5.5,64,28.5,2,0,0,2,1164
20/11/2015 16:00,11,16,9,5,58,29,2,0,0,2,1574
20/11/2015 17:00,11,17,8.5,4.5,60,29,1,0,0,2,2763
20/11/2015 18:00,11,18,8,4.5,64,26.5,1,0,0,2,2142
20/11/2015 19:00,11,19,8,4,66,27,1,0,0,2,1303
20/11/2015 20:00,11,20,7.5,3.5,71,27,1,0,0,2,751
20/11/2015 21:00,11,21,7,3,68.5,26,1,0,0,2,477
20/11/2015 22:00,11,22,6,2,71,21,2,0,0,2,463
20/11/2015 23:00,11,23,5,0,75.5,29.5,7,0,0,2,317
21/11/2015 0:00,11,0,5,0,70,28.5,2,0,1,2,222
21/11/2015 1:00,11,1,4.5,-0.5,72.5,28,2,0,1,2,258
21/11/2015 2:00,11,2,4.5,-0.5,75.5,28.5,7,0,1,2,176
21/11/2015 3:00,11,3,4,-1,78,26,3,0,1,2,130
21/11/2015 4:00,11,4,4,-0.5,75,23,2,0,1,2,112
21/11/2015 5:00,11,5,4.5,-0.5,72.5,28.5,2,0,1,2,77
21/11/2015 6:00,11,6,4.5,-1,75.5,29.5,3,0,1,2,110
21/11/2015 7:00,11,7,4,-1,81,28,7,0,1,2,121
21/11/2015 8:00,11,8,4,-1,87,23,26,0,1,2,204
21/11/2015 9:00,11,9,6,1,81,35,7,0,1,2,443
21/11/2015 10:00,11,10,6,1,71,37,3,0,1,2,687
21/11/2015 11:00,11,11,6,1,68.5,38,2,0,1,2,1012
21/11/2015 12:00,11,12,6,1,63.5,31.5,3,0,1,2,1240
21/11/2015 13:00,11,13,6,1,61,36,3,0,1,2,1267
21/11/2015 14:00,11,14,6,1,61,30.5,2,0,1,2,1253
21/11/2015 15:00,11,15,5,0,61,28,2,0,1,2,1147
21/11/2015 16:00,11,16,5,0,61,28,1,0,1,2,912
21/11/2015 17:00,11,17,4,-0.5,63,23,1,0,1,2,808
21/11/2015 18:00,11,18,3.5,-1,58,21,1,0,1,2,673
21/11/2015 19:00,11,19,3,-2,60.5,22,1,0,1,2,545
21/11/2015 20:00,11,20,3,-1,60,18,1,0,1,2,422
21/11/2015 21:00,11,21,2.5,-2,58,17,1,0,1,2,306
21/11/2015 22:00,11,22,2,-1,60,11,1,0,1,2,318
21/11/2015 23:00,11,23,2,-1.5,58,11,1,0,1,2,308
22/11/2015 0:00,11,0,2,-2,58,14,1,0,1,2,307
22/11/2015 1:00,11,1,2,-1.5,58,12,1,0,1,2,219
22/11/2015 2:00,11,2,2,-1,62.5,10,1,0,1,2,171
22/11/2015 3:00,11,3,1,-1.5,70,7.5,1,0,1,2,123
22/11/2015 4:00,11,4,2,-1,70,10,1,0,1,2,64
22/11/2015 5:00,11,5,0,-3.5,83.5,9,1,0,1,2,68
22/11/2015 6:00,11,6,1,-2,81,10,1,0,1,2,74
22/11/2015 7:00,11,7,1,-1.5,81,8,1,0,1,2,110
22/11/2015 8:00,11,8,1,-2,81,10,1,0,1,2,212
22/11/2015 9:00,11,9,2,0,84,7,1,0,1,2,472
22/11/2015 10:00,11,10,3,0,81,10,1,0,1,2,788
22/11/2015 11:00,11,11,4.5,2,72.5,11,1,0,1,2,1113
22/11/2015 12:00,11,12,6,4,61,10,1,0,1,2,1329
22/11/2015 13:00,11,13,6.5,4.5,63.5,11,1,0,1,2,1443
22/11/2015 14:00,11,14,6.5,3.5,68.5,16,2,0,1,2,1300
22/11/2015 15:00,11,15,6,3.5,71,12,2,0,1,2,1160
22/11/2015 16:00,11,16,6,3.5,73.5,11,2,0,1,2,1011
22/11/2015 17:00,11,17,6,3.5,76,12,2,0,1,2,771
22/11/2015 18:00,11,18,5.5,2.5,78.5,14,2,0,1,2,629
22/11/2015 19:00,11,19,5,2.5,78.5,10,1,0,1,2,556
22/11/2015 20:00,11,20,4.5,1.5,84,13,1,0,1,2,397
22/11/2015 21:00,11,21,4,1,87,12,2,0,1,2,335
22/11/2015 22:00,11,22,4,1.5,81,10,1,0,1,2,261
22/11/2015 23:00,11,23,3,1.5,87,6.5,1,0,1,2,205
23/11/2015 0:00,11,0,3,1,87,7,1,0,0,2,101
23/11/2015 1:00,11,1,2,-0.5,90,7.5,1,0,0,2,48
23/11/2015 2:00,11,2,2,0,87,6.5,1,0,0,2,35
23/11/2015 3:00,11,3,2,0,87,6.5,1,0,0,2,26
23/11/2015 4:00,11,4,1.5,-1,90,8,1,0,0,2,38
23/11/2015 5:00,11,5,2,2,87,2,1,0,0,2,96
23/11/2015 6:00,11,6,2,0,87,6,1,0,0,2,513
23/11/2015 7:00,11,7,2,-0.5,87,8,1,0,0,2,1778
23/11/2015 8:00,11,8,2.5,-1,87,12,1,0,0,2,3919
23/11/2015 9:00,11,9,3,0,87,11,1,0,0,2,1927
23/11/2015 10:00,11,10,4.5,2,78.5,10,1,0,0,2,780
23/11/2015 11:00,11,11,6.5,5,73.5,8.5,1,0,0,2,733
23/11/2015 12:00,11,12,7,5.5,68.5,9,1,0,0,2,899
23/11/2015 13:00,11,13,7.5,5,59,15,1,0,0,2,861
23/11/2015 14:00,11,14,8,5,57,19,1,0,0,2,871
23/11/2015 15:00,11,15,7,4,61,15,1,0,0,2,916
23/11/2015 16:00,11,16,7,5,61,13,1,0,0,2,1305
23/11/2015 17:00,11,17,7,4,63.5,15,1,0,0,2,2841
23/11/2015 18:00,11,18,7,5,61,13,1,0,0,2,2735
23/11/2015 19:00,11,19,7,4.5,63.5,14,1,0,0,2,1510
23/11/2015 20:00,11,20,7,5,66,11,1,0,0,2,874
23/11/2015 21:00,11,21,7.5,5.5,68.5,13,1,0,0,2,581
23/11/2015 22:00,11,22,8,5,68.5,20,7,0,0,2,378
23/11/2015 23:00,11,23,8,5,73.5,17.5,7,0,0,2,143
24/11/2015 0:00,11,0,7,4,84,19.5,7,0,0,2,80
24/11/2015 1:00,11,1,8,4,82,25,7,0,0,2,50
24/11/2015 2:00,11,2,8,4.5,84.5,23,7,0,0,2,37
24/11/2015 3:00,11,3,8,5,90,18,7,0,0,2,17
24/11/2015 4:00,11,4,9,6,87,19.5,7,0,0,2,19
24/11/2015 5:00,11,5,9,6,94,23,26,0,0,2,60
24/11/2015 6:00,11,6,10,7.5,91,18.5,7,0,0,2,368
24/11/2015 7:00,11,7,10,8,94,18,7,0,0,2,1320
24/11/2015 8:00,11,8,10.5,9.5,91,16,7,0,0,2,3120
24/11/2015 9:00,11,9,10,8,85,17,7,0,0,2,1711
24/11/2015 10:00,11,10,10,8,73.5,15,3,0,0,2,755
24/11/2015 11:00,11,11,9.5,7,79,19.5,7,0,0,2,585
24/11/2015 12:00,11,12,9.5,6.5,76.5,20.5,7,0,0,2,627
24/11/2015 13:00,11,13,9,6,82,19,7,0,0,2,735
24/11/2015 14:00,11,14,9,6,82,20,3,0,0,2,622
24/11/2015 15:00,11,15,9,6,82,21,3,0,0,2,840
24/11/2015 16:00,11,16,9,6,82,21,3,0,0,2,1207
24/11/2015 17:00,11,17,9,6,87,21,7,0,0,2,2563
24/11/2015 18:00,11,18,10,7,79,20,3,0,0,2,2652
24/11/2015 19:00,11,19,9.5,6.5,79,23,3,0,0,2,1420
24/11/2015 20:00,11,20,9,6,79,23,2,0,0,2,945
24/11/2015 21:00,11,21,9,6,79,19.5,3,0,0,2,626
24/11/2015 22:00,11,22,8,5,82,18.5,3,0,0,2,501
24/11/2015 23:00,11,23,8,5,84.5,19.5,1,0,0,2,315
25/11/2015 0:00,11,0,8,5,87,19.5,3,0,0,2,169
25/11/2015 1:00,11,1,8,5,87,16,3,0,0,2,95
25/11/2015 2:00,11,2,8.5,5.5,81.5,18.5,4,0,0,2,68
25/11/2015 3:00,11,3,8.5,5.5,79,18,3,0,0,2,19
25/11/2015 4:00,11,4,9,6,79,21.5,4,0,0,2,40
25/11/2015 5:00,11,5,9,5.5,76,25,7,0,0,2,89
25/11/2015 6:00,11,6,8.5,5.5,81.5,23,3,0,0,2,550
25/11/2015 7:00,11,7,9,6,76,24,7,0,0,2,1932
25/11/2015 8:00,11,8,9,5.5,76,26,7,0,0,2,4170
25/11/2015 9:00,11,9,9,6,79,23,7,0,0,2,1803
25/11/2015 10:00,11,10,9.5,6.5,79,21,7,0,0,2,835
25/11/2015 11:00,11,11,10,7,76,21,2,0,0,2,757
25/11/2015 12:00,11,12,11,11,69.5,19.5,3,0,0,2,988
25/11/2015 13:00,11,13,11,11,64.5,20.5,2,0,0,2,962
25/11/2015 14:00,11,14,11,11,58,21,2,0,0,2,958
25/11/2015 15:00,11,15,10,8,60,16,2,0,0,2,1063
25/11/2015 16:00,11,16,9,8,66,6.5,1,0,0,2,1445
25/11/2015 17:00,11,17,9,7.5,66,9,2,0,0,2,2857
25/11/2015 18:00,11,18,9,8,73.5,6,2,0,0,2,2799
25/11/2015 19:00,11,19,8,7.5,82,5.5,2,0,0,2,1612
25/11/2015 20:00,11,20,8,6.5,82,7.5,2,0,0,2,1032
25/11/2015 21:00,11,21,7.5,6.5,84.5,6.5,2,0,0,2,798
25/11/2015 22:00,11,22,7,5.5,90,7,1,0,0,2,570
25/11/2015 23:00,11,23,8,7,87,6.5,2,0,0,2,389
26/11/2015 0:00,11,0,8,6.5,87,8,1,0,0,2,175
26/11/2015 1:00,11,1,7.5,6,90,7.5,1,0,0,2,117
26/11/2015 2:00,11,2,7.5,6.5,90,6.5,1,0,0,2,61
26/11/2015 3:00,11,3,7,6.5,93,5,2,0,0,2,34
26/11/2015 4:00,11,4,8,6.5,90,7.5,2,0,0,2,49
26/11/2015 5:00,11,5,8,8,87,2,3,0,0,2,94
26/11/2015 6:00,11,6,8,8,93,2,3,0,0,2,509
26/11/2015 7:00,11,7,8,8,93,0,2,0,0,2,1912
26/11/2015 8:00,11,8,9,8,87,6.5,2,0,0,2,4203
26/11/2015 9:00,11,9,9,8,87,9,2,0,0,2,2217
26/11/2015 10:00,11,10,10,9,82,7,2,0,0,2,941
26/11/2015 11:00,11,11,10.5,9.5,79.5,10,2,0,0,2,867
26/11/2015 12:00,11,12,11,11,77,7,2,0,0,2,1120
26/11/2015 13:00,11,13,11,11,77,9,2,0,0,2,1176
26/11/2015 14:00,11,14,11,11,77,6,3,0,0,2,1082
26/11/2015 15:00,11,15,11,11,77,8,3,0,0,2,1136
26/11/2015 16:00,11,16,11,11,77,10,3,0,0,2,1403
26/11/2015 17:00,11,17,10,8,88,12,3,0,0,2,2675
26/11/2015 18:00,11,18,10,8,88,11,3,0,0,2,2571
26/11/2015 19:00,11,19,10,8.5,91,10,3,0,0,2,1521
26/11/2015 20:00,11,20,10,8.5,94,9,3,0,0,2,948
26/11/2015 21:00,11,21,10,9,91,9,3,0,0,2,728
26/11/2015 22:00,11,22,10,9,88,8,4,0,0,2,583
26/11/2015 23:00,11,23,10,8,88,11,4,0,0,2,504
27/11/2015 0:00,11,0,10,8,88,11,3,0,0,2,265
27/11/2015 1:00,11,1,11,11,82,13,3,0,0,2,166
27/11/2015 2:00,11,2,11,11,82,10,4,0,0,2,145
27/11/2015 3:00,11,3,11,11,88,12,4,0,0,2,83
27/11/2015 4:00,11,4,11,11,88,12,4,0,0,2,58
27/11/2015 5:00,11,5,11,11,88,16,4,0,0,2,89
27/11/2015 6:00,11,6,11,11,88,15,7,0,0,2,449
27/11/2015 7:00,11,7,11,11,94,16,3,0,0,2,1593
27/11/2015 8:00,11,8,12,12,88,19,3,0,0,2,3425
27/11/2015 9:00,11,9,12.5,12.5,85,22,7,0,0,2,2003
27/11/2015 10:00,11,10,13,13,88,21,3,0,0,2,957
27/11/2015 11:00,11,11,13.5,13.5,85,20.5,3,0,0,2,853
27/11/2015 12:00,11,12,13,13,88,19.5,7,0,0,2,1230
27/11/2015 13:00,11,13,13.5,13.5,82.5,23,3,0,0,2,1254
27/11/2015 14:00,11,14,13,13,77,32,3,0,0,2,1052
27/11/2015 15:00,11,15,12.5,12.5,77,27,3,0,0,2,1175
27/11/2015 16:00,11,16,12,12,82,24,3,0,0,2,1434
27/11/2015 17:00,11,17,12,12,82,18.5,3,0,0,2,2542
27/11/2015 18:00,11,18,12,12,82,20.5,2,0,0,2,2161
27/11/2015 19:00,11,19,12,12,85,21.5,7,0,0,2,1097
27/11/2015 20:00,11,20,9,5,82,31.5,7,0,0,2,447
27/11/2015 21:00,11,21,9,5.5,82,28.5,7,0,0,2,285
27/11/2015 22:00,11,22,8,3.5,71,36,7,0,0,2,404
27/11/2015 23:00,11,23,7,3,73.5,28,2,0,0,2,350
28/11/2015 0:00,11,0,6.5,2,73.5,28,2,0,1,2,327
28/11/2015 1:00,11,1,6,1.5,76,28,1,0,1,2,233
28/11/2015 2:00,11,2,6,1,71,30.5,1,0,1,2,197
28/11/2015 3:00,11,3,5.5,1,70.5,26,1,0,1,2,128
28/11/2015 4:00,11,4,5,1,70,22,1,0,1,2,85
28/11/2015 5:00,11,5,4,0,75,22,1,0,1,2,63
28/11/2015 6:00,11,6,4,0,75,22,1,0,1,2,130
28/11/2015 7:00,11,7,4,-0.5,75,23,1,0,1,2,233
28/11/2015 8:00,11,8,5,1,73,22,1,0,1,2,434
28/11/2015 9:00,11,9,7,4,66,20,1,0,1,2,817
28/11/2015 10:00,11,10,7.5,4,68.5,23,1,0,1,2,1165
28/11/2015 11:00,11,11,8.5,4.5,64,26,1,0,1,2,1362
28/11/2015 12:00,11,12,9,6,62,26,1,0,1,2,1534
28/11/2015 13:00,11,13,10,7,64.5,23,3,0,1,2,1456
28/11/2015 14:00,11,14,10,6.5,62,29.5,2,0,1,2,1469
28/11/2015 15:00,11,15,10,7,67,27,2,0,1,2,1358
28/11/2015 16:00,11,16,10,7,69,30,7,0,1,2,1201
28/11/2015 17:00,11,17,10.5,9,69,30.5,3,0,1,2,1032
28/11/2015 18:00,11,18,11,11,72,34,7,0,1,2,732
28/11/2015 19:00,11,19,11.5,11.5,69.5,36,7,0,1,2,650
28/11/2015 20:00,11,20,11,11,72,34,7,0,1,2,463
28/11/2015 21:00,11,21,11,11,69.5,32,3,0,1,2,428
28/11/2015 22:00,11,22,11,11,72,30.5,2,0,1,2,440
28/11/2015 23:00,11,23,11,11,69.5,29,3,0,1,2,399
29/11/2015 0:00,11,0,11,11,67,29,3,0,1,2,475
29/11/2015 1:00,11,1,11,11,72,27,2,0,1,2,370
29/11/2015 2:00,11,2,11,11,72,27,3,0,1,2,284
29/11/2015 3:00,11,3,11,11,72,26,7,0,1,2,180
29/11/2015 4:00,11,4,11,11,72,29,2,0,1,2,131
29/11/2015 5:00,11,5,11,11,72,25,2,0,1,2,68
29/11/2015 6:00,11,6,11,11,72,27,7,0,1,2,87
29/11/2015 7:00,11,7,11,11,77,24,3,0,1,2,123
29/11/2015 8:00,11,8,11.5,11.5,79.5,28,7,0,1,2,248
29/11/2015 9:00,11,9,12,12,72,36,3,0,1,2,448
29/11/2015 10:00,11,10,13,13,63,39,4,0,1,2,818
29/11/2015 11:00,11,11,13,13,65,42.5,3,0,1,2,1047
29/11/2015 12:00,11,12,12,12,77,35,7,0,1,2,868
29/11/2015 13:00,11,13,13.5,13.5,65,43,3,0,1,2,1029
29/11/2015 14:00,11,14,14,14,65,45,3,0,1,2,1091
29/11/2015 15:00,11,15,14,14,67,46,3,0,1,2,1046
29/11/2015 16:00,11,16,14,14,67,47,3,0,1,2,885
29/11/2015 17:00,11,17,13,13,77,39,7,0,1,2,664
29/11/2015 18:00,11,18,13,13,77,39,7,0,1,2,417
29/11/2015 19:00,11,19,12,12,88,33,7,0,1,2,246
29/11/2015 20:00,11,20,12.5,12.5,79.5,34,7,0,1,2,201
29/11/2015 21:00,11,21,11.5,11.5,74.5,30.5,2,0,1,2,241
29/11/2015 22:00,11,22,11,11,69.5,34,2,0,1,2,246
29/11/2015 23:00,11,23,11,11,67,33,2,0,1,2,179
30/11/2015 0:00,11,0,11,11,64.5,25,3,0,0,2,161
30/11/2015 1:00,11,1,10,7.5,69,21.5,4,0,0,2,72
30/11/2015 2:00,11,2,10,8,69,11,4,0,0,2,58
30/11/2015 3:00,11,3,10,8,71,13,4,0,0,2,22
30/11/2015 4:00,11,4,10,8,76,16,7,0,0,2,29
30/11/2015 5:00,11,5,9,8,84.5,6.5,7,0,0,2,76
30/11/2015 6:00,11,6,9.5,7.5,94,14,7,0,0,2,432
30/11/2015 7:00,11,7,11.5,11.5,85,21,3,0,0,2,1679
30/11/2015 8:00,11,8,12,12,79.5,29.5,3,0,0,2,3650
30/11/2015 9:00,11,9,13,13,74.5,29.5,3,0,0,2,1825
30/11/2015 10:00,11,10,13,13,69.5,30.5,3,0,0,2,740
30/11/2015 11:00,11,11,13.5,13.5,65,35,3,0,0,2,726
30/11/2015 12:00,11,12,13.5,13.5,69.5,34,3,0,0,2,861
30/11/2015 13:00,11,13,14,14,67,38,3,0,0,2,780
30/11/2015 14:00,11,14,13.5,13.5,72,38,3,0,0,2,777
30/11/2015 15:00,11,15,13,13,77,37,3,0,0,2,853
30/11/2015 16:00,11,16,13.5,13.5,79.5,36,7,0,0,2,1072
30/11/2015 17:00,11,17,13,13,85,35,7,0,0,2,2161
30/11/2015 18:00,11,18,13,13,82,33,3,0,0,2,2461
30/11/2015 19:00,11,19,14,14,79.5,32,7,0,0,2,1406
30/11/2015 21:00,11,21,13,13,88,27,7,0,0,2,518
30/11/2015 22:00,11,22,13,13,88,25,7,0,0,2,329
30/11/2015 23:00,11,23,10.5,9.5,94,12,7,0,0,2,230
01/12/2015 0:00,12,0,10,9,94,7,7,0,0,3,88
01/12/2015 1:00,12,1,10,10,94,5,7,0,0,3,40
01/12/2015 2:00,12,2,9.5,9,97,5,7,0,0,3,34
01/12/2015 3:00,12,3,10,10,94,6,7,0,0,3,22
01/12/2015 4:00,12,4,10,10,94,6,7,0,0,3,24
01/12/2015 5:00,12,5,11.5,11.5,97,10.5,7,0,0,3,114
01/12/2015 6:00,12,6,13.5,13.5,88,23,3,0,0,3,582
01/12/2015 7:00,12,7,14,14,82,23,3,0,0,3,1915
01/12/2015 8:00,12,8,14,14,79.5,27,3,0,0,3,4185
01/12/2015 9:00,12,9,14,14,79.5,26,7,0,0,3,1919
01/12/2015 10:00,12,10,14,14,77,29,3,0,0,3,827
01/12/2015 11:00,12,11,14,14,72,33,3,0,0,3,763
01/12/2015 12:00,12,12,15,15,68,27,2,0,0,3,976
01/12/2015 13:00,12,13,14.5,14.5,67.5,29.5,2,0,0,3,1101
01/12/2015 14:00,12,14,15,15,63,25,3,0,0,3,909
01/12/2015 15:00,12,15,14.5,14.5,65,25,3,0,0,3,1044
01/12/2015 16:00,12,16,14.5,14.5,65,20.5,3,0,0,3,1468
01/12/2015 17:00,12,17,14,14,63,22,3,0,0,3,2986
01/12/2015 18:00,12,18,14,14,57,23,3,0,0,3,3073
01/12/2015 19:00,12,19,14,14,55,27,3,0,0,3,1720
01/12/2015 20:00,12,20,13.5,13.5,55,25,3,0,0,3,1067
01/12/2015 21:00,12,21,13.5,13.5,55,20.5,4,0,0,3,748
01/12/2015 22:00,12,22,13,13,61,20,4,0,0,3,601
01/12/2015 23:00,12,23,13,13,61,21,4,0,0,3,353
02/12/2015 0:00,12,0,13,13,59,19,4,0,0,3,195
02/12/2015 1:00,12,1,13,13,63,18.5,4,0,0,3,128
02/12/2015 2:00,12,2,13,13,67,17,4,0,0,3,70
02/12/2015 3:00,12,3,13,13,67,22.5,4,0,0,3,44
02/12/2015 4:00,12,4,13,13,65,21.5,4,0,0,3,54
02/12/2015 5:00,12,5,13,13,65,21.5,4,0,0,3,107
02/12/2015 6:00,12,6,13,13,67,20,2,0,0,3,616
02/12/2015 7:00,12,7,13,13,67,20,1,0,0,3,2111
02/12/2015 8:00,12,8,13,13,72,21.5,3,0,0,3,4323
02/12/2015 9:00,12,9,12.5,12.5,74.5,23,3,0,0,3,2192
02/12/2015 10:00,12,10,13,13,74.5,20,1,0,0,3,993
02/12/2015 11:00,12,11,13,13,77,21,2,0,0,3,870
02/12/2015 12:00,12,12,13,13,77,23,2,0,0,3,1097
02/12/2015 13:00,12,13,13.5,13.5,74.5,19,2,0,0,3,1085
02/12/2015 14:00,12,14,13.5,13.5,74.5,24,3,0,0,3,1040
02/12/2015 15:00,12,15,13,13,77,22,2,0,0,3,1092
02/12/2015 16:00,12,16,13,13,77,21,2,0,0,3,1442
02/12/2015 17:00,12,17,13,13,77,19.5,1,0,0,3,2802
02/12/2015 18:00,12,18,13,13,77,18.5,1,0,0,3,2914
02/12/2015 19:00,12,19,13,13,77,20,2,0,0,3,1732
02/12/2015 20:00,12,20,13,13,77,21,2,0,0,3,1010
02/12/2015 21:00,12,21,13,13,77,19.5,2,0,0,3,736
02/12/2015 22:00,12,22,13,13,77,23,2,0,0,3,664
02/12/2015 23:00,12,23,13,13,79.5,22,4,0,0,3,472
03/12/2015 0:00,12,0,13,13,82,24,1,0,0,3,129
03/12/2015 1:00,12,1,13,13,79.5,21,1,0,0,3,52
03/12/2015 2:00,12,2,13,13,77,20,1,0,0,3,115
03/12/2015 3:00,12,3,13,13,77,20.5,1,0,0,3,55
03/12/2015 4:00,12,4,13,13,77,17,4,0,0,3,46
03/12/2015 5:00,12,5,13,13,77,18,4,0,0,3,120
03/12/2015 6:00,12,6,13,13,77,15,2,0,0,3,607
03/12/2015 7:00,12,7,13,13,77,14,2,0,0,3,2005
03/12/2015 8:00,12,8,13,13,77,15,2,0,0,3,4369
03/12/2015 9:00,12,9,13,13,77,19.5,2,0,0,3,2266
03/12/2015 10:00,12,10,13,13,77,19,2,0,0,3,1024
03/12/2015 11:00,12,11,13,13,77,18,2,0,0,3,861
03/12/2015 12:00,12,12,13,13,77,19,2,0,0,3,1105
03/12/2015 13:00,12,13,13,13,77,19,2,0,0,3,1144
03/12/2015 14:00,12,14,13,13,74.5,19.5,2,0,0,3,972
03/12/2015 15:00,12,15,13,13,72,19,2,0,0,3,1171
03/12/2015 16:00,12,16,13,13,72,18.5,2,0,0,3,1422
03/12/2015 17:00,12,17,13,13,69.5,21,1,0,0,3,2758
03/12/2015 18:00,12,18,13,13,69.5,22,1,0,0,3,2620
03/12/2015 19:00,12,19,12.5,12.5,74.5,27,7,0,0,3,1131
03/12/2015 20:00,12,20,12,12,79.5,28.5,7,0,0,3,641
03/12/2015 21:00,12,21,12.5,12.5,79.5,32,7,0,0,3,544
03/12/2015 22:00,12,22,12.5,12.5,85,30.5,7,0,0,3,443
03/12/2015 23:00,12,23,13.5,13.5,85,30,7,0,0,3,299
04/12/2015 0:00,12,0,11.5,11.5,88,32.5,7,0,0,3,184
04/12/2015 1:00,12,1,11.5,11.5,69.5,32,7,0,0,3,178
04/12/2015 2:00,12,2,10,7.5,67,21.5,3,0,0,3,114
04/12/2015 3:00,12,3,10,7.5,67,20.5,3,0,0,3,72
04/12/2015 4:00,12,4,9,6,71,23,1,0,0,3,55
04/12/2015 5:00,12,5,8,5,73.5,20,1,0,0,3,92
04/12/2015 6:00,12,6,8,4.5,71,22.5,1,0,0,3,485
04/12/2015 7:00,12,7,8,4.5,71,21.5,1,0,0,3,1668
04/12/2015 8:00,12,8,8,5,76,20,1,0,0,3,3739
04/12/2015 9:00,12,9,9.5,6.5,71,21.5,2,0,0,3,2151
04/12/2015 10:00,12,10,10.5,9,71.5,23,2,0,0,3,1065
04/12/2015 11:00,12,11,11.5,11.5,69.5,23,2,0,0,3,1004
04/12/2015 12:00,12,12,12.5,12.5,65,25,2,0,0,3,1297
04/12/2015 13:00,12,13,13,13,63,26,2,0,0,3,1329
04/12/2015 14:00,12,14,13,13,63,24,3,0,0,3,1157
04/12/2015 15:00,12,15,13,13,63,27,3,0,0,3,1297
04/12/2015 16:00,12,16,13,13,65,26,3,0,0,3,1557
04/12/2015 17:00,12,17,12,12,74.5,26,4,0,0,3,2619
04/12/2015 18:00,12,18,12,12,74.5,25,3,0,0,3,2148
04/12/2015 19:00,12,19,12.5,12.5,69.5,27,2,0,0,3,1327
04/12/2015 20:00,12,20,12,12,74.5,24,2,0,0,3,791
04/12/2015 21:00,12,21,12.5,12.5,69.5,27,3,0,0,3,603
04/12/2015 22:00,12,22,12,12,72,28.5,2,0,0,3,567
04/12/2015 23:00,12,23,12,12,67,35,2,0,0,3,457
05/12/2015 0:00,12,0,13,13,63,34,2,0,1,3,495
05/12/2015 1:00,12,1,12,12,67,36,2,0,1,3,403
05/12/2015 2:00,12,2,12,12,69.5,38,1,0,1,3,296
05/12/2015 3:00,12,3,12,12,69.5,35,1,0,1,3,169
05/12/2015 4:00,12,4,12,12,69.5,35,1,0,1,3,159
05/12/2015 5:00,12,5,12,12,72,31.5,2,0,1,3,80
05/12/2015 6:00,12,6,12,12,72,30.5,1,0,1,3,108
05/12/2015 7:00,12,7,12,12,67,34,2,0,1,3,199
05/12/2015 8:00,12,8,12,12,67,34.5,2,0,1,3,408
05/12/2015 9:00,12,9,12.5,12.5,65,39,2,0,1,3,695
05/12/2015 10:00,12,10,13,13,65,39,2,0,1,3,995
05/12/2015 11:00,12,11,13,13,63,39.5,3,0,1,3,1135
05/12/2015 12:00,12,12,13,13,63,36,4,0,1,3,1480
05/12/2015 13:00,12,13,13,13,65,32,3,0,1,3,1407
05/12/2015 14:00,12,14,13,13,67,36,4,0,1,3,1262
05/12/2015 15:00,12,15,13,13,67,34,4,0,1,3,1325
05/12/2015 16:00,12,16,12.5,12.5,69.5,38,3,0,1,3,1129
05/12/2015 17:00,12,17,13,13,65,40,4,0,1,3,990
05/12/2015 18:00,12,18,13.5,13.5,65,37,3,0,1,3,960
05/12/2015 19:00,12,19,13,13,69.5,38,4,0,1,3,853
05/12/2015 20:00,12,20,13,13,63,45,2,0,1,3,595
05/12/2015 21:00,12,21,13,13,63,42.5,3,0,1,3,435
05/12/2015 22:00,12,22,13,13,61,41.5,3,0,1,3,482
05/12/2015 23:00,12,23,13,13,63,38,4,0,1,3,451
06/12/2015 0:00,12,0,13,13,65,35,4,0,1,3,446
06/12/2015 1:00,12,1,13,13,67,34,4,0,1,3,418
06/12/2015 2:00,12,2,13,13,69.5,31.5,3,0,1,3,325
06/12/2015 3:00,12,3,13,13,72,35,4,0,1,3,225
